export_timestamp,trading_date,ticker,company,predicted_signal,signal_strength,confidence,confidence_percentage,confidence_level,close_price,price_risk,RSI,rsi_category,sell_probability,buy_probability,high_confidence
2025-11-25 17:44:18,2025-11-24,IDXX,"IDEXX Laboratories, Inc.",Oversold (Buy),Moderate,0.6651941187780921,66.5,Medium,752.14,High,59.266576120508866,Neutral,0.3348058812219079,0.6651941187780921,True
2025-11-25 17:44:18,2025-11-24,ILMN,"Illumina, Inc.",Overbought (Sell),Moderate,0.640371836537809,64.0,Medium,125.96,Medium,68.91105569409801,Neutral,0.640371836537809,0.35962816346219095,True
2025-11-25 17:44:18,2025-11-24,INTC,Intel Corporation,Oversold (Buy),Moderate,0.6089918397902837,60.9,Medium,35.79,Low,44.951140065146404,Neutral,0.3910081602097163,0.6089918397902837,True
2025-11-25 17:44:18,2025-11-24,ISRG,"Intuitive Surgical, Inc.",Overbought (Sell),Moderate,0.6579227092609683,65.8,Medium,568.48,High,62.833160263066624,Neutral,0.6579227092609683,0.3420772907390317,True
2025-11-25 17:44:18,2025-11-24,MDLZ,"Mondelez International, Inc.",Overbought (Sell),Moderate,0.6459075357187045,64.6,Medium,56.19,Low,50.73627844712182,Neutral,0.6459075357187045,0.3540924642812955,True
2025-11-25 17:44:18,2025-11-24,NTES,"NetEase, Inc.",Oversold (Buy),Moderate,0.6641075357272214,66.4,Medium,139.2,Medium,51.76624509376375,Neutral,0.33589246427277863,0.6641075357272214,True
2025-11-25 17:44:18,2025-11-24,ODFL,"Old Dominion Freight Line, Inc.",Oversold (Buy),Moderate,0.6336110689980629,63.4,Medium,132.33,Medium,36.90165361183643,Neutral,0.36638893100193715,0.6336110689980629,True
2025-11-25 17:44:18,2025-11-24,SBUX,Starbucks Corporation,Overbought (Sell),Moderate,0.6498857021394002,65.0,Medium,83.34,Low,58.90476190476188,Neutral,0.6498857021394002,0.3501142978605998,True
2025-11-25 17:44:18,2025-11-24,SHOP,Shopify,Oversold (Buy),Moderate,0.687870160684472,68.8,Medium,155.31,Medium,44.99911174276069,Neutral,0.31212983931552796,0.687870160684472,True
2025-11-25 17:44:18,2025-11-24,TSCO,Tractor Supply Company,Overbought (Sell),Moderate,0.6286698018529822,62.9,Medium,53.03,Low,49.887640449437825,Neutral,0.6286698018529822,0.3713301981470178,True
2025-11-25 17:44:18,2025-11-24,TSLA,"Tesla, Inc.",Oversold (Buy),Moderate,0.6784033560302326,67.8,Medium,417.78,Medium,42.03561116458133,Neutral,0.3215966439697674,0.6784033560302326,True
2025-11-25 17:44:18,2025-11-24,TSM,Taiwan Semiconductor Manufacturing Company Limited,Oversold (Buy),Moderate,0.6234331793976249,62.3,Medium,284.64,Medium,42.19346275095394,Neutral,0.3765668206023751,0.6234331793976249,True
2025-11-25 17:44:18,2025-11-24,TXN,Texas Instruments Incorporated,Oversold (Buy),Moderate,0.6722496411698783,67.2,Medium,161.26,Medium,52.80898876404475,Neutral,0.3277503588301217,0.6722496411698783,True
2025-11-25 17:44:18,2025-11-24,VRSK,"Verisk Analytics, Inc.",Overbought (Sell),Moderate,0.6123331383997928,61.2,Medium,219.84,Medium,49.792531120331844,Neutral,0.6123331383997928,0.38766686160020725,True
