export_timestamp,ticker,action,priority,risk_level,confidence,close_price,RSI,predicted_signal
2025-11-25 20:47:32,IDXX,BUY,1,Low,0.9999999999998554,752.14,59.266576120508866,Oversold (Buy)
2025-11-25 20:47:32,ILMN,BUY,1,Low,0.9999999999991085,125.96,68.91105569409801,Oversold (Buy)
2025-11-25 20:47:32,INTC,BUY,1,Low,0.9999999999992102,35.79,44.951140065146404,Oversold (Buy)
2025-11-25 20:47:32,INTU,BUY,1,Low,0.9999999999996692,653.23,46.829526413264226,Oversold (Buy)
2025-11-25 20:47:32,ISRG,BUY,1,Low,0.9999999999995637,568.48,62.833160263066624,Oversold (Buy)
2025-11-25 20:47:32,JD,BUY,1,Low,0.9999999999999998,29.06,24.444444444444144,Oversold (Buy)
2025-11-25 20:47:32,KDP,BUY,1,Low,0.999999999998056,27.36,59.82532751091719,Oversold (Buy)
2025-11-25 20:47:32,KHC,BUY,1,Low,0.9999999999978852,25.23,66.87898089171955,Oversold (Buy)
2025-11-25 20:47:32,KLAC,BUY,1,Low,0.9999999999998952,1136.73,42.05576083305338,Oversold (Buy)
2025-11-25 20:47:32,LRCX,BUY,1,Low,0.9999999999995568,150.38,46.40766365087807,Oversold (Buy)
2025-11-25 20:47:32,LULU,BUY,1,Low,0.9999999999990656,169.67,62.23852214072256,Oversold (Buy)
2025-11-25 20:47:32,MAR,BUY,1,Low,0.9999999989542305,296.23,73.57044606012938,Oversold (Buy)
2025-11-25 20:47:32,MCHP,BUY,1,Low,0.9999999999999998,51.25,25.9475218658896,Oversold (Buy)
2025-11-25 20:47:32,MDLZ,BUY,1,Low,0.9999999999985312,56.19,50.73627844712182,Oversold (Buy)
2025-11-25 20:47:32,MELI,BUY,1,Low,1.0,2008.92,26.488250859596718,Oversold (Buy)
2025-11-25 20:47:32,META,BUY,1,Low,0.9999999999997771,613.05,43.31490677410277,Oversold (Buy)
2025-11-25 20:47:32,MNST,BUY,1,Low,0.9999999975690672,73.24,72.636815920398,Oversold (Buy)
2025-11-25 20:47:32,MRNA,BUY,1,Low,0.9999999999989135,24.15,52.04081632653079,Oversold (Buy)
2025-11-25 20:47:32,MSFT,BUY,1,Low,0.9999999999999998,474.0,26.69055600508625,Oversold (Buy)
2025-11-25 20:47:32,MSI,BUY,1,Low,1.0,368.33,17.717418390232027,Oversold (Buy)
2025-11-25 20:47:32,MU,BUY,1,Low,0.9999999999995199,223.93,52.138921113689044,Oversold (Buy)
2025-11-25 20:47:32,NFLX,BUY,1,Low,0.9999999999999998,106.97,6.405687656406144,Oversold (Buy)
2025-11-25 20:47:32,NTES,BUY,1,Low,0.9999999999993634,139.2,51.76624509376375,Oversold (Buy)
2025-11-25 20:47:32,NVDA,BUY,1,Low,0.9999999999984264,182.55,37.31929604022618,Oversold (Buy)
2025-11-25 20:47:32,NXPI,BUY,1,Low,0.9999999999994298,191.56,36.07019064124781,Oversold (Buy)
2025-11-25 20:47:32,ODFL,BUY,1,Low,0.9999999999993783,132.33,36.90165361183643,Oversold (Buy)
2025-11-25 20:47:32,ORLY,BUY,1,Low,0.9999999972623823,99.0,70.27450980392186,Oversold (Buy)
2025-11-25 20:47:32,PANW,BUY,1,Low,0.9999999999999998,183.89,17.669411019632648,Oversold (Buy)
2025-11-25 20:47:32,PAYX,BUY,1,Low,0.9999999999991209,109.91,33.966891477620976,Oversold (Buy)
2025-11-25 20:47:32,PCAR,BUY,1,Low,0.9999999999991382,102.46,61.99134199134196,Oversold (Buy)
2025-11-25 20:47:32,PDD,BUY,1,Low,0.9999999999999998,113.49,18.173287456990977,Oversold (Buy)
2025-11-25 20:47:32,PEP,BUY,1,Low,0.999999999998266,145.5,59.1036414565829,Oversold (Buy)
2025-11-25 20:47:32,PTON,BUY,1,Low,0.9999999999983611,6.6,42.90030211480368,Oversold (Buy)
2025-11-25 20:47:32,PYPL,BUY,1,Low,0.9999999999991995,60.56,33.54203935599293,Oversold (Buy)
2025-11-25 20:47:32,QCOM,BUY,1,Low,0.999999999999239,165.06,41.56913740788904,Oversold (Buy)
2025-11-25 20:47:32,REGN,BUY,1,Low,0.9999999995044773,761.45,85.6456007265346,Oversold (Buy)
2025-11-25 20:47:32,ROP,BUY,1,Low,0.9999999999994422,439.64,41.255199855308184,Oversold (Buy)
2025-11-25 20:47:32,ROST,BUY,1,Low,0.9999999991245738,174.13,76.1194029850746,Oversold (Buy)
2025-11-25 20:47:32,SBUX,BUY,1,Low,0.9999999999982323,83.34,58.90476190476188,Oversold (Buy)
2025-11-25 20:47:32,SHOP,BUY,1,Low,0.9999999999997089,155.31,44.99911174276069,Oversold (Buy)
2025-11-25 20:47:32,SIRI,BUY,1,Low,0.9999999999992373,20.94,38.005390835579334,Oversold (Buy)
2025-11-25 20:47:32,SNPS,BUY,1,Low,0.999999999999754,404.63,42.35585703104617,Oversold (Buy)
2025-11-25 20:47:32,TMUS,BUY,1,Low,0.9999999999985751,207.34,51.67464114832546,Oversold (Buy)
2025-11-25 20:47:32,TSCO,BUY,1,Low,0.9999999999986888,53.03,49.887640449437825,Oversold (Buy)
2025-11-25 20:47:32,TSLA,BUY,1,Low,0.9999999999996927,417.78,42.03561116458133,Oversold (Buy)
2025-11-25 20:47:32,TSM,BUY,1,Low,0.9999999999995093,284.64,42.19346275095394,Oversold (Buy)
2025-11-25 20:47:32,TTWO,BUY,1,Low,0.9999999999993341,239.07,38.19370802403684,Oversold (Buy)
2025-11-25 20:47:32,TXN,BUY,1,Low,0.9999999999992681,161.26,52.80898876404475,Oversold (Buy)
2025-11-25 20:47:32,VRSK,BUY,1,Low,0.9999999999986824,219.84,49.792531120331844,Oversold (Buy)
2025-11-25 20:47:32,VRTX,BUY,1,Low,0.9999999999993292,424.0,51.72618165654149,Oversold (Buy)
2025-11-25 20:47:32,VTRS,BUY,1,Low,0.9999999999988036,10.57,51.14942528735619,Oversold (Buy)
2025-11-25 20:47:32,WBD,BUY,1,Low,0.99999999999754,22.86,52.32974910394256,Oversold (Buy)
2025-11-25 20:47:32,WDAY,BUY,1,Low,0.9999999999993945,226.64,43.09682635940959,Oversold (Buy)
2025-11-25 20:47:32,XEL,BUY,1,Low,0.9999999999989757,80.26,41.09772423025457,Oversold (Buy)
